multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
8.5,0.8308857961195885,0.6512372530258805,0.8522309091651495,0.9310389799844342,0.8619000704567427,0.941189844747857,0.9824906009439776,0.9686308362080537,0.9850016316943211
8.6,0.8320684589010977,0.6520037449031316,0.8533190220446127,0.9317009076599725,0.8625628981918319,0.9417846073902559,0.982721134476681,0.968969883971952,0.985209402582648
8.7,0.8332265777753608,0.6527553346932199,0.8543837029191115,0.9323470147649633,0.8632137861413534,0.9423646376296184,0.9829452195116594,0.9693004461534409,0.9854111597987447
8.8,0.8343609186250662,0.6534842612704173,0.8554257058236745,0.9329778546110882,0.8638337894387782,0.9429304659269921,0.9831631119678124,0.9696229579299708,0.9856071485975523
8.9,0.8354722158660775,0.654198172218603,0.8564457529972507,0.9335939554046797,0.8644393512424658,0.9434825980870717,0.9833750548118846,0.9699339376944357,0.9857976015423515
9.0,0.8365611740386732,0.6548984409059253,0.857444536526406,0.934195821635531,0.8650343726844207,0.9440215166498651,0.9835812788487287,0.970235639643616,0.9859827392934121
9.1,0.8376284693037516,0.6555775035421356,0.8584227198890094,0.9347839353755616,0.8656191843056106,0.944547682190509,0.9837820034554493,0.9705268099265016,0.9861627713397929
9.2,0.8386747508505183,0.6562438893663847,0.8593809394048761,0.9353587574940289,0.8661818848262296,0.9450615345341411,0.9839774372639543,0.9708091769876214,0.9863378966789339
9.3,0.8397006422216731,0.6568967181394689,0.8603198055997862,0.935920728795414,0.866726734264687,0.9455634938921617,0.9841677787960347,0.971083233984022,0.9865083044482592
9.4,0.8407067425616493,0.6575315874342826,0.8612399044888098,0.9364702710856097,0.8672625277116702,0.9460539619256771,0.9843532170547235,0.9713460768285618,0.9866741745126352
9.5,0.8416936277930407,0.6581549087665627,0.8621417987844043,0.9370077881715743,0.8677895392254368,0.9465333227414541,0.9845339320753564,0.971601492545225,0.9868356780111759
9.6,0.8426618517259631,0.6587646465489159,0.8630260290343381,0.9375336667992045,0.8683062401116277,0.9470019438252626,0.9847100954394568,0.9718454840253661,0.9869929778665933
9.7,0.8436119471047472,0.6593593987359597,0.8638931146941129,0.9380482775337913,0.8687991807569487,0.9474601769171067,0.984881870754295,0.9720844656378418,0.9871462292599961
9.8,0.8445444265960305,0.6599436022920474,0.8647435551382092,0.9385519755870846,0.8692830245985194,0.9479083588324639,0.9850494141007338,0.9723147143706836,0.9872955800737994
9.9,0.8454597837220237,0.6605140959695345,0.8655778306141539,0.9390451015946701,0.8697592719501829,0.9483468122333398,0.9852128744517406,0.9725378103151417,0.9874411713051731
10.0,0.8463584937424483,0.6610723440255684,0.8663964031431216,0.9395279823470755,0.8702281423449035,0.9487758463526373,0.9853723940637592,0.9727565275791589,0.9875831374522573
